user_id,event,timestamp
user_352,session,2025-01-19 00:00:00
user_352,session,2025-01-23 00:00:00
user_353,signup,2025-01-09 00:00:00
user_353,onboarding_complete,2025-01-09 00:05:00
user_354,signup,2025-01-11 00:00:00
user_354,onboarding_complete,2025-01-11 00:05:00
user_354,search,2025-01-11 00:10:00
user_354,view,2025-01-11 00:15:00
user_354,session,2025-01-14 00:00:00
user_355,signup,2025-01-15 00:00:00
user_356,signup,2025-01-05 00:00:00
user_356,onboarding_complete,2025-01-05 00:05:00
user_356,search,2025-01-05 00:10:00
user_356,view,2025-01-05 00:15:00
user_356,transaction,2025-01-05 00:20:00
user_357,signup,2025-01-10 00:00:00
user_358,signup,2025-01-06 00:00:00
user_358,onboarding_complete,2025-01-06 00:05:00
user_358,search,2025-01-06 00:10:00
user_358,view,2025-01-06 00:15:00
user_358,session,2025-01-07 00:00:00
user_358,session,2025-01-09 00:00:00
user_358,session,2025-01-13 00:00:00
user_359,signup,2025-01-03 00:00:00
user_359,onboarding_complete,2025-01-03 00:05:00
user_360,signup,2025-01-25 00:00:00
user_360,onboarding_complete,2025-01-25 00:05:00
user_360,search,2025-01-25 00:10:00
user_360,view,2025-01-25 00:15:00
user_360,transaction,2025-01-25 00:20:00
user_360,session,2025-01-28 00:00:00
user_361,signup,2025-01-14 00:00:00
user_361,onboarding_complete,2025-01-14 00:05:00
user_361,search,2025-01-14 00:10:00
user_361,view,2025-01-14 00:15:00
user_361,transaction,2025-01-14 00:20:00
user_361,session,2025-01-15 00:00:00
user_361,session,2025-01-17 00:00:00
user_361,session,2025-01-21 00:00:00
user_362,signup,2025-01-02 00:00:00
user_362,onboarding_complete,2025-01-02 00:05:00
user_362,search,2025-01-02 00:10:00
user_362,view,2025-01-02 00:15:00
user_362,transaction,2025-01-02 00:20:00
user_362,session,2025-01-05 00:00:00
user_363,signup,2025-01-14 00:00:00
user_364,signup,2025-01-29 00:00:00
user_364,onboarding_complete,2025-01-29 00:05:00
user_365,signup,2025-01-30 00:00:00
user_365,onboarding_complete,2025-01-30 00:05:00
user_365,search,2025-01-30 00:10:00
user_365,view,2025-01-30 00:15:00
user_365,transaction,2025-01-30 00:20:00
user_365,session,2025-02-02 00:00:00
user_365,session,2025-02-06 00:00:00
user_366,signup,2025-01-30 00:00:00
user_367,signup,2025-01-29 00:00:00
user_367,onboarding_complete,2025-01-29 00:05:00
user_367,search,2025-01-29 00:10:00
user_367,view,2025-01-29 00:15:00
user_367,transaction,2025-01-29 00:20:00
user_367,session,2025-01-30 00:00:00
user_367,session,2025-02-01 00:00:00
user_368,signup,2025-01-14 00:00:00
user_368,onboarding_complete,2025-01-14 00:05:00
user_368,session,2025-01-15 00:00:00
user_369,signup,2025-01-04 00:00:00
user_369,onboarding_complete,2025-01-04 00:05:00
user_369,search,2025-01-04 00:10:00
user_369,view,2025-01-04 00:15:00
user_369,transaction,2025-01-04 00:20:00
user_369,session,2025-01-05 00:00:00
user_369,session,2025-01-07 00:00:00
user_370,signup,2025-01-06 00:00:00
user_370,onboarding_complete,2025-01-06 00:05:00
user_370,search,2025-01-06 00:10:00
user_370,view,2025-01-06 00:15:00
user_370,session,2025-01-07 00:00:00
user_370,session,2025-01-09 00:00:00
user_370,session,2025-01-13 00:00:00
user_371,signup,2025-01-28 00:00:00
user_371,onboarding_complete,2025-01-28 00:05:00
user_371,search,2025-01-28 00:10:00
user_371,view,2025-01-28 00:15:00
user_371,transaction,2025-01-28 00:20:00
user_371,session,2025-01-31 00:00:00
user_371,session,2025-02-04 00:00:00
user_372,signup,2025-01-21 00:00:00
user_372,onboarding_complete,2025-01-21 00:05:00
user_372,search,2025-01-21 00:10:00
user_372,view,2025-01-21 00:15:00
user_372,session,2025-01-22 00:00:00
user_372,session,2025-01-28 00:00:00
user_373,signup,2025-01-21 00:00:00
user_373,onboarding_complete,2025-01-21 00:05:00
user_373,session,2025-01-22 00:00:00
user_374,signup,2025-01-05 00:00:00
user_375,signup,2025-01-04 00:00:00
user_375,onboarding_complete,2025-01-04 00:05:00
user_375,search,2025-01-04 00:10:00
user_375,view,2025-01-04 00:15:00
user_375,session,2025-01-05 00:00:00
user_375,session,2025-01-07 00:00:00
user_375,session,2025-01-11 00:00:00
user_376,signup,2025-01-30 00:00:00
user_376,onboarding_complete,2025-01-30 00:05:00
user_376,search,2025-01-30 00:10:00
user_376,view,2025-01-30 00:15:00
user_376,session,2025-01-31 00:00:00
user_376,session,2025-02-02 00:00:00
user_376,session,2025-02-06 00:00:00
user_377,signup,2025-01-06 00:00:00
user_377,onboarding_complete,2025-01-06 00:05:00
user_377,session,2025-01-07 00:00:00
user_378,signup,2025-01-17 00:00:00
user_378,onboarding_complete,2025-01-17 00:05:00
user_379,signup,2025-01-16 00:00:00
user_379,onboarding_complete,2025-01-16 00:05:00
user_379,session,2025-01-17 00:00:00
user_380,signup,2025-01-28 00:00:00
user_380,onboarding_complete,2025-01-28 00:05:00
user_381,signup,2025-01-08 00:00:00
user_382,signup,2025-01-08 00:00:00
user_382,onboarding_complete,2025-01-08 00:05:00
user_383,signup,2025-01-13 00:00:00
user_383,onboarding_complete,2025-01-13 00:05:00
user_384,signup,2025-01-05 00:00:00
user_384,onboarding_complete,2025-01-05 00:05:00
user_384,search,2025-01-05 00:10:00
user_384,view,2025-01-05 00:15:00
user_384,session,2025-01-12 00:00:00
user_385,signup,2025-01-17 00:00:00
user_386,signup,2025-01-21 00:00:00
user_386,onboarding_complete,2025-01-21 00:05:00
user_386,search,2025-01-21 00:10:00
user_386,view,2025-01-21 00:15:00
user_387,signup,2025-01-19 00:00:00
user_387,onboarding_complete,2025-01-19 00:05:00
user_387,search,2025-01-19 00:10:00
user_387,view,2025-01-19 00:15:00
user_387,session,2025-01-22 00:00:00
user_387,session,2025-01-26 00:00:00
user_388,signup,2025-01-16 00:00:00
user_389,signup,2025-01-08 00:00:00
user_389,onboarding_complete,2025-01-08 00:05:00
user_390,signup,2025-01-18 00:00:00
user_390,onboarding_complete,2025-01-18 00:05:00
user_390,search,2025-01-18 00:10:00
user_390,view,2025-01-18 00:15:00
user_390,transaction,2025-01-18 00:20:00
user_390,session,2025-01-19 00:00:00
user_390,session,2025-01-25 00:00:00
user_391,signup,2025-01-18 00:00:00
user_391,onboarding_complete,2025-01-18 00:05:00
user_391,search,2025-01-18 00:10:00
user_391,view,2025-01-18 00:15:00
user_391,transaction,2025-01-18 00:20:00
user_391,session,2025-01-19 00:00:00
user_391,session,2025-01-21 00:00:00
user_392,signup,2025-01-16 00:00:00
user_392,onboarding_complete,2025-01-16 00:05:00
user_392,session,2025-01-17 00:00:00
user_393,signup,2025-01-15 00:00:00
user_393,onboarding_complete,2025-01-15 00:05:00
user_393,search,2025-01-15 00:10:00
user_393,view,2025-01-15 00:15:00
user_393,transaction,2025-01-15 00:20:00
user_393,session,2025-01-16 00:00:00
user_393,session,2025-01-22 00:00:00
user_394,signup,2025-01-18 00:00:00
user_395,signup,2025-01-30 00:00:00
user_396,signup,2025-01-12 00:00:00
user_396,onboarding_complete,2025-01-12 00:05:00
user_397,signup,2025-01-03 00:00:00
user_397,onboarding_complete,2025-01-03 00:05:00
user_397,search,2025-01-03 00:10:00
user_397,view,2025-01-03 00:15:00
user_397,session,2025-01-04 00:00:00
user_398,signup,2025-01-30 00:00:00
user_398,onboarding_complete,2025-01-30 00:05:00
user_399,signup,2025-01-07 00:00:00
user_399,onboarding_complete,2025-01-07 00:05:00
user_399,search,2025-01-07 00:10:00
user_399,view,2025-01-07 00:15:00
user_399,transaction,2025-01-07 00:20:00
user_399,session,2025-01-10 00:00:00
user_400,signup,2025-01-13 00:00:00
user_400,onboarding_complete,2025-01-13 00:05:00
user_400,search,2025-01-13 00:10:00
user_400,view,2025-01-13 00:15:00
user_400,session,2025-01-16 00:00:00
user_401,signup,2025-01-24 00:00:00
user_401,onboarding_complete,2025-01-24 00:05:00
user_401,search,2025-01-24 00:10:00
user_401,view,2025-01-24 00:15:00
user_401,session,2025-01-31 00:00:00
user_402,signup,2025-01-23 00:00:00
user_402,onboarding_complete,2025-01-23 00:05:00
user_403,signup,2025-01-05 00:00:00
user_403,onboarding_complete,2025-01-05 00:05:00
user_403,search,2025-01-05 00:10:00
user_403,view,2025-01-05 00:15:00
user_403,transaction,2025-01-05 00:20:00
user_403,session,2025-01-06 00:00:00
user_404,signup,2025-01-08 00:00:00
user_404,onboarding_complete,2025-01-08 00:05:00
user_405,signup,2025-01-25 00:00:00
user_405,onboarding_complete,2025-01-25 00:05:00
user_406,signup,2025-01-27 00:00:00
user_406,onboarding_complete,2025-01-27 00:05:00
user_406,search,2025-01-27 00:10:00
user_406,view,2025-01-27 00:15:00
user_407,signup,2025-01-12 00:00:00
user_407,onboarding_complete,2025-01-12 00:05:00
user_407,search,2025-01-12 00:10:00
user_407,view,2025-01-12 00:15:00
user_407,session,2025-01-13 00:00:00
user_407,session,2025-01-15 00:00:00
user_407,session,2025-01-19 00:00:00
user_408,signup,2025-01-23 00:00:00
user_408,onboarding_complete,2025-01-23 00:05:00
user_408,search,2025-01-23 00:10:00
user_408,view,2025-01-23 00:15:00
user_408,transaction,2025-01-23 00:20:00
user_408,session,2025-01-24 00:00:00
user_409,signup,2025-01-22 00:00:00
user_409,onboarding_complete,2025-01-22 00:05:00
user_409,search,2025-01-22 00:10:00
user_409,view,2025-01-22 00:15:00
user_409,transaction,2025-01-22 00:20:00
user_409,session,2025-01-25 00:00:00
user_410,signup,2025-01-04 00:00:00
user_410,onboarding_complete,2025-01-04 00:05:00
user_410,search,2025-01-04 00:10:00
user_410,view,2025-01-04 00:15:00
user_410,transaction,2025-01-04 00:20:00
user_411,signup,2025-01-05 00:00:00
user_411,onboarding_complete,2025-01-05 00:05:00
user_411,search,2025-01-05 00:10:00
user_411,view,2025-01-05 00:15:00
user_412,signup,2025-01-28 00:00:00
user_412,onboarding_complete,2025-01-28 00:05:00
user_412,search,2025-01-28 00:10:00
user_412,view,2025-01-28 00:15:00
user_412,transaction,2025-01-28 00:20:00
user_412,session,2025-01-29 00:00:00
user_412,session,2025-01-31 00:00:00
user_413,signup,2025-01-06 00:00:00
user_413,onboarding_complete,2025-01-06 00:05:00
user_414,signup,2025-01-13 00:00:00
user_414,onboarding_complete,2025-01-13 00:05:00
user_414,search,2025-01-13 00:10:00
user_414,view,2025-01-13 00:15:00
user_414,transaction,2025-01-13 00:20:00
user_414,session,2025-01-14 00:00:00
user_414,session,2025-01-16 00:00:00
user_415,signup,2025-01-27 00:00:00
user_415,onboarding_complete,2025-01-27 00:05:00
user_416,signup,2025-01-01 00:00:00
user_416,onboarding_complete,2025-01-01 00:05:00
user_417,signup,2025-01-27 00:00:00
user_417,onboarding_complete,2025-01-27 00:05:00
user_418,signup,2025-01-07 00:00:00
user_418,onboarding_complete,2025-01-07 00:05:00
user_418,search,2025-01-07 00:10:00
user_418,view,2025-01-07 00:15:00
user_418,transaction,2025-01-07 00:20:00
user_418,session,2025-01-08 00:00:00
user_418,session,2025-01-10 00:00:00
user_418,session,2025-01-14 00:00:00
user_419,signup,2025-01-17 00:00:00
user_419,onboarding_complete,2025-01-17 00:05:00
user_419,search,2025-01-17 00:10:00
user_419,view,2025-01-17 00:15:00
user_419,session,2025-01-24 00:00:00
user_420,signup,2025-01-03 00:00:00
user_420,onboarding_complete,2025-01-03 00:05:00
user_421,signup,2025-01-05 00:00:00
user_421,onboarding_complete,2025-01-05 00:05:00
user_421,search,2025-01-05 00:10:00
user_421,view,2025-01-05 00:15:00
user_421,session,2025-01-12 00:00:00
user_422,signup,2025-01-07 00:00:00
user_422,onboarding_complete,2025-01-07 00:05:00
user_422,search,2025-01-07 00:10:00
user_422,view,2025-01-07 00:15:00
user_422,session,2025-01-10 00:00:00
user_423,signup,2025-01-28 00:00:00
user_423,onboarding_complete,2025-01-28 00:05:00
user_424,signup,2025-01-21 00:00:00
user_424,onboarding_complete,2025-01-21 00:05:00
user_424,search,2025-01-21 00:10:00
user_424,view,2025-01-21 00:15:00
user_424,transaction,2025-01-21 00:20:00
user_424,session,2025-01-22 00:00:00
user_424,session,2025-01-24 00:00:00
user_425,signup,2025-01-24 00:00:00
user_426,signup,2025-01-16 00:00:00
user_426,onboarding_complete,2025-01-16 00:05:00
user_426,search,2025-01-16 00:10:00
user_426,view,2025-01-16 00:15:00
user_426,session,2025-01-17 00:00:00
user_426,session,2025-01-19 00:00:00
user_426,session,2025-01-23 00:00:00
user_427,signup,2025-01-20 00:00:00
user_427,onboarding_complete,2025-01-20 00:05:00
user_427,search,2025-01-20 00:10:00
user_427,view,2025-01-20 00:15:00
user_427,transaction,2025-01-20 00:20:00
user_427,session,2025-01-21 00:00:00
user_427,session,2025-01-27 00:00:00
user_428,signup,2025-01-15 00:00:00
user_428,onboarding_complete,2025-01-15 00:05:00
user_429,signup,2025-01-15 00:00:00
user_430,signup,2025-01-21 00:00:00
user_430,onboarding_complete,2025-01-21 00:05:00
user_430,search,2025-01-21 00:10:00
user_430,view,2025-01-21 00:15:00
user_430,transaction,2025-01-21 00:20:00
user_430,session,2025-01-28 00:00:00
user_431,signup,2025-01-03 00:00:00
user_431,onboarding_complete,2025-01-03 00:05:00
user_431,search,2025-01-03 00:10:00
user_431,view,2025-01-03 00:15:00
user_431,transaction,2025-01-03 00:20:00
user_431,session,2025-01-04 00:00:00
user_432,signup,2025-01-29 00:00:00
user_432,onboarding_complete,2025-01-29 00:05:00
user_432,search,2025-01-29 00:10:00
user_432,view,2025-01-29 00:15:00
user_432,transaction,2025-01-29 00:20:00
user_432,session,2025-01-30 00:00:00
user_433,signup,2025-01-17 00:00:00
user_434,signup,2025-01-29 00:00:00
user_435,signup,2025-01-26 00:00:00
user_435,onboarding_complete,2025-01-26 00:05:00
user_436,signup,2025-01-02 00:00:00
user_436,onboarding_complete,2025-01-02 00:05:00
user_436,search,2025-01-02 00:10:00
user_436,view,2025-01-02 00:15:00
user_436,transaction,2025-01-02 00:20:00
user_436,session,2025-01-03 00:00:00
user_437,signup,2025-01-02 00:00:00
user_437,onboarding_complete,2025-01-02 00:05:00
user_438,signup,2025-01-07 00:00:00
user_438,onboarding_complete,2025-01-07 00:05:00
user_438,search,2025-01-07 00:10:00
user_438,view,2025-01-07 00:15:00
user_438,session,2025-01-10 00:00:00
user_438,session,2025-01-14 00:00:00
user_439,signup,2025-01-17 00:00:00
user_439,onboarding_complete,2025-01-17 00:05:00
user_439,search,2025-01-17 00:10:00
user_439,view,2025-01-17 00:15:00
user_439,transaction,2025-01-17 00:20:00
user_439,session,2025-01-18 00:00:00
user_440,signup,2025-01-24 00:00:00
user_440,onboarding_complete,2025-01-24 00:05:00
user_440,session,2025-01-25 00:00:00
user_441,signup,2025-01-14 00:00:00
user_441,onboarding_complete,2025-01-14 00:05:00
user_441,search,2025-01-14 00:10:00
user_441,view,2025-01-14 00:15:00
user_441,session,2025-01-17 00:00:00
user_441,session,2025-01-21 00:00:00
user_442,signup,2025-01-30 00:00:00
user_442,onboarding_complete,2025-01-30 00:05:00
user_442,search,2025-01-30 00:10:00
user_442,view,2025-01-30 00:15:00
user_442,transaction,2025-01-30 00:20:00
user_442,session,2025-02-02 00:00:00
user_442,session,2025-02-06 00:00:00
user_443,signup,2025-01-27 00:00:00
user_443,onboarding_complete,2025-01-27 00:05:00
user_444,signup,2025-01-24 00:00:00
user_444,onboarding_complete,2025-01-24 00:05:00
user_444,search,2025-01-24 00:10:00
user_444,view,2025-01-24 00:15:00
user_444,transaction,2025-01-24 00:20:00
user_444,session,2025-01-27 00:00:00
user_444,session,2025-01-31 00:00:00
user_445,signup,2025-01-09 00:00:00
user_445,onboarding_complete,2025-01-09 00:05:00
user_446,signup,2025-01-10 00:00:00
user_446,onboarding_complete,2025-01-10 00:05:00
user_446,search,2025-01-10 00:10:00
user_446,view,2025-01-10 00:15:00
user_446,transaction,2025-01-10 00:20:00
user_446,session,2025-01-13 00:00:00
user_447,signup,2025-01-11 00:00:00
user_448,signup,2025-01-01 00:00:00
user_448,onboarding_complete,2025-01-01 00:05:00
user_448,search,2025-01-01 00:10:00
user_448,view,2025-01-01 00:15:00
user_448,transaction,2025-01-01 00:20:00
user_448,session,2025-01-08 00:00:00
user_449,signup,2025-01-30 00:00:00
user_449,onboarding_complete,2025-01-30 00:05:00
user_449,search,2025-01-30 00:10:00
user_449,view,2025-01-30 00:15:00
user_450,signup,2025-01-13 00:00:00
user_451,signup,2025-01-21 00:00:00
user_451,onboarding_complete,2025-01-21 00:05:00
user_451,search,2025-01-21 00:10:00
user_451,view,2025-01-21 00:15:00
user_451,session,2025-01-28 00:00:00
user_452,signup,2025-01-05 00:00:00
user_452,onboarding_complete,2025-01-05 00:05:00
user_452,search,2025-01-05 00:10:00
user_452,view,2025-01-05 00:15:00
user_452,session,2025-01-08 00:00:00
user_453,signup,2025-01-29 00:00:00
user_453,onboarding_complete,2025-01-29 00:05:00
user_453,search,2025-01-29 00:10:00
user_453,view,2025-01-29 00:15:00
user_453,session,2025-01-30 00:00:00
user_454,signup,2025-01-02 00:00:00
user_454,onboarding_complete,2025-01-02 00:05:00
user_454,search,2025-01-02 00:10:00
user_454,view,2025-01-02 00:15:00
user_454,transaction,2025-01-02 00:20:00
user_454,session,2025-01-03 00:00:00
user_454,session,2025-01-09 00:00:00
user_455,signup,2025-01-26 00:00:00
user_455,onboarding_complete,2025-01-26 00:05:00
user_455,search,2025-01-26 00:10:00
user_455,view,2025-01-26 00:15:00
user_455,transaction,2025-01-26 00:20:00
user_455,session,2025-01-29 00:00:00
user_456,signup,2025-01-19 00:00:00
user_456,onboarding_complete,2025-01-19 00:05:00
user_457,signup,2025-01-16 00:00:00
user_457,onboarding_complete,2025-01-16 00:05:00
user_458,signup,2025-01-30 00:00:00
user_459,signup,2025-01-03 00:00:00
user_459,onboarding_complete,2025-01-03 00:05:00
user_459,session,2025-01-04 00:00:00
user_460,signup,2025-01-03 00:00:00
user_460,onboarding_complete,2025-01-03 00:05:00
user_460,search,2025-01-03 00:10:00
user_460,view,2025-01-03 00:15:00
user_460,transaction,2025-01-03 00:20:00
user_460,session,2025-01-06 00:00:00
user_461,signup,2025-01-23 00:00:00
user_461,onboarding_complete,2025-01-23 00:05:00
user_461,search,2025-01-23 00:10:00
user_461,view,2025-01-23 00:15:00
user_461,session,2025-01-24 00:00:00
user_461,session,2025-01-26 00:00:00
user_461,session,2025-01-30 00:00:00
user_462,signup,2025-01-25 00:00:00
user_462,onboarding_complete,2025-01-25 00:05:00
user_463,signup,2025-01-12 00:00:00
user_463,onboarding_complete,2025-01-12 00:05:00
user_463,session,2025-01-13 00:00:00
user_464,signup,2025-01-15 00:00:00
user_464,onboarding_complete,2025-01-15 00:05:00
user_465,signup,2025-01-23 00:00:00
user_465,onboarding_complete,2025-01-23 00:05:00
user_465,search,2025-01-23 00:10:00
user_465,view,2025-01-23 00:15:00
user_465,transaction,2025-01-23 00:20:00
user_465,session,2025-01-24 00:00:00
user_465,session,2025-01-26 00:00:00
user_465,session,2025-01-30 00:00:00
user_466,signup,2025-01-19 00:00:00
user_467,signup,2025-01-14 00:00:00
user_467,onboarding_complete,2025-01-14 00:05:00
user_467,search,2025-01-14 00:10:00
user_467,view,2025-01-14 00:15:00
user_467,transaction,2025-01-14 00:20:00
user_467,session,2025-01-15 00:00:00
user_467,session,2025-01-21 00:00:00
user_468,signup,2025-01-25 00:00:00
user_468,onboarding_complete,2025-01-25 00:05:00
user_469,signup,2025-01-09 00:00:00
user_469,onboarding_complete,2025-01-09 00:05:00
user_470,signup,2025-01-09 00:00:00
user_470,onboarding_complete,2025-01-09 00:05:00
user_471,signup,2025-01-15 00:00:00
user_471,onboarding_complete,2025-01-15 00:05:00
user_471,search,2025-01-15 00:10:00
user_471,view,2025-01-15 00:15:00
user_471,transaction,2025-01-15 00:20:00
user_471,session,2025-01-16 00:00:00
user_471,session,2025-01-18 00:00:00
user_471,session,2025-01-22 00:00:00
user_472,signup,2025-01-01 00:00:00
user_472,onboarding_complete,2025-01-01 00:05:00
user_472,search,2025-01-01 00:10:00
user_472,view,2025-01-01 00:15:00
user_472,session,2025-01-02 00:00:00
user_472,session,2025-01-04 00:00:00
user_473,signup,2025-01-04 00:00:00
user_473,onboarding_complete,2025-01-04 00:05:00
user_474,signup,2025-01-29 00:00:00
user_474,onboarding_complete,2025-01-29 00:05:00
user_474,session,2025-01-30 00:00:00
user_475,signup,2025-01-23 00:00:00
user_475,onboarding_complete,2025-01-23 00:05:00
user_476,signup,2025-01-12 00:00:00
user_476,onboarding_complete,2025-01-12 00:05:00
user_477,signup,2025-01-21 00:00:00
user_477,onboarding_complete,2025-01-21 00:05:00
user_478,signup,2025-01-01 00:00:00
user_478,onboarding_complete,2025-01-01 00:05:00
user_478,search,2025-01-01 00:10:00
user_478,view,2025-01-01 00:15:00
user_478,transaction,2025-01-01 00:20:00
user_478,session,2025-01-04 00:00:00
user_479,signup,2025-01-08 00:00:00
user_479,onboarding_complete,2025-01-08 00:05:00
user_479,search,2025-01-08 00:10:00
user_479,view,2025-01-08 00:15:00
user_479,transaction,2025-01-08 00:20:00
user_479,session,2025-01-09 00:00:00
user_480,signup,2025-01-26 00:00:00
user_480,onboarding_complete,2025-01-26 00:05:00
user_480,search,2025-01-26 00:10:00
user_480,view,2025-01-26 00:15:00
user_480,session,2025-01-27 00:00:00
user_481,signup,2025-01-23 00:00:00
user_481,onboarding_complete,2025-01-23 00:05:00
user_481,search,2025-01-23 00:10:00
user_481,view,2025-01-23 00:15:00
user_481,transaction,2025-01-23 00:20:00
user_481,session,2025-01-24 00:00:00
user_482,signup,2025-01-02 00:00:00
user_482,onboarding_complete,2025-01-02 00:05:00
user_483,signup,2025-01-06 00:00:00
user_483,onboarding_complete,2025-01-06 00:05:00
user_483,search,2025-01-06 00:10:00
user_483,view,2025-01-06 00:15:00
user_483,transaction,2025-01-06 00:20:00
user_483,session,2025-01-07 00:00:00
user_483,session,2025-01-09 00:00:00
user_483,session,2025-01-13 00:00:00
user_484,signup,2025-01-28 00:00:00
user_484,onboarding_complete,2025-01-28 00:05:00
user_484,search,2025-01-28 00:10:00
user_484,view,2025-01-28 00:15:00
user_484,transaction,2025-01-28 00:20:00
user_484,session,2025-01-31 00:00:00
user_484,session,2025-02-04 00:00:00
user_485,signup,2025-01-20 00:00:00
user_485,onboarding_complete,2025-01-20 00:05:00
user_485,search,2025-01-20 00:10:00
user_485,view,2025-01-20 00:15:00
user_485,transaction,2025-01-20 00:20:00
user_485,session,2025-01-21 00:00:00
user_485,session,2025-01-23 00:00:00
user_485,session,2025-01-27 00:00:00
user_486,signup,2025-01-28 00:00:00
user_486,onboarding_complete,2025-01-28 00:05:00
user_486,search,2025-01-28 00:10:00
user_486,view,2025-01-28 00:15:00
user_486,transaction,2025-01-28 00:20:00
user_486,session,2025-01-29 00:00:00
user_486,session,2025-01-31 00:00:00
user_486,session,2025-02-04 00:00:00
user_487,signup,2025-01-09 00:00:00
user_487,onboarding_complete,2025-01-09 00:05:00
user_487,search,2025-01-09 00:10:00
user_487,view,2025-01-09 00:15:00
user_487,session,2025-01-10 00:00:00
user_487,session,2025-01-12 00:00:00
user_488,signup,2025-01-09 00:00:00
user_488,onboarding_complete,2025-01-09 00:05:00
user_488,session,2025-01-10 00:00:00
user_489,signup,2025-01-11 00:00:00
user_489,onboarding_complete,2025-01-11 00:05:00
user_489,search,2025-01-11 00:10:00
user_489,view,2025-01-11 00:15:00
user_489,transaction,2025-01-11 00:20:00
user_489,session,2025-01-12 00:00:00
user_489,session,2025-01-14 00:00:00
user_490,signup,2025-01-21 00:00:00
user_490,onboarding_complete,2025-01-21 00:05:00
user_491,signup,2025-01-26 00:00:00
user_492,signup,2025-01-26 00:00:00
user_492,onboarding_complete,2025-01-26 00:05:00
user_492,session,2025-01-27 00:00:00
user_493,signup,2025-01-30 00:00:00
user_493,onboarding_complete,2025-01-30 00:05:00
user_493,search,2025-01-30 00:10:00
user_493,view,2025-01-30 00:15:00
user_493,session,2025-02-02 00:00:00
user_493,session,2025-02-06 00:00:00
user_494,signup,2025-01-04 00:00:00
user_494,onboarding_complete,2025-01-04 00:05:00
user_494,search,2025-01-04 00:10:00
user_494,view,2025-01-04 00:15:00
user_494,transaction,2025-01-04 00:20:00
user_494,session,2025-01-07 00:00:00
user_494,session,2025-01-11 00:00:00
user_495,signup,2025-01-15 00:00:00
user_495,onboarding_complete,2025-01-15 00:05:00
user_495,search,2025-01-15 00:10:00
user_495,view,2025-01-15 00:15:00
user_496,signup,2025-01-14 00:00:00
user_496,onboarding_complete,2025-01-14 00:05:00
user_497,signup,2025-01-28 00:00:00
user_497,onboarding_complete,2025-01-28 00:05:00
user_498,signup,2025-01-29 00:00:00
user_498,onboarding_complete,2025-01-29 00:05:00
user_498,search,2025-01-29 00:10:00
user_498,view,2025-01-29 00:15:00
user_498,transaction,2025-01-29 00:20:00
user_498,session,2025-01-30 00:00:00
user_498,session,2025-02-01 00:00:00
user_498,session,2025-02-05 00:00:00
user_499,signup,2025-01-01 00:00:00
user_499,onboarding_complete,2025-01-01 00:05:00
user_499,search,2025-01-01 00:10:00
user_499,view,2025-01-01 00:15:00
user_499,session,2025-01-04 00:00:00
user_499,session,2025-01-08 00:00:00
user_500,signup,2025-01-24 00:00:00
user_500,onboarding_complete,2025-01-24 00:05:00
user_501,signup,2025-01-18 00:00:00
user_501,onboarding_complete,2025-01-18 00:05:00
user_501,search,2025-01-18 00:10:00
user_501,view,2025-01-18 00:15:00
user_501,session,2025-01-25 00:00:00
user_502,signup,2025-01-03 00:00:00
user_502,onboarding_complete,2025-01-03 00:05:00
user_502,search,2025-01-03 00:10:00
user_502,view,2025-01-03 00:15:00
user_502,session,2025-01-04 00:00:00
user_502,session,2025-01-10 00:00:00
user_503,signup,2025-01-27 00:00:00
user_503,onboarding_complete,2025-01-27 00:05:00
user_504,signup,2025-01-07 00:00:00
user_504,onboarding_complete,2025-01-07 00:05:00
user_504,search,2025-01-07 00:10:00
user_504,view,2025-01-07 00:15:00
user_504,session,2025-01-08 00:00:00
user_505,signup,2025-01-19 00:00:00
user_505,onboarding_complete,2025-01-19 00:05:00
user_506,signup,2025-01-11 00:00:00
user_506,onboarding_complete,2025-01-11 00:05:00
user_507,signup,2025-01-17 00:00:00
user_507,onboarding_complete,2025-01-17 00:05:00
user_508,signup,2025-01-20 00:00:00
user_508,onboarding_complete,2025-01-20 00:05:00
user_508,search,2025-01-20 00:10:00
user_508,view,2025-01-20 00:15:00
user_508,transaction,2025-01-20 00:20:00
user_508,session,2025-01-21 00:00:00
user_508,session,2025-01-27 00:00:00
user_509,signup,2025-01-24 00:00:00
user_509,onboarding_complete,2025-01-24 00:05:00
user_510,signup,2025-01-27 00:00:00
user_510,onboarding_complete,2025-01-27 00:05:00
user_511,signup,2025-01-19 00:00:00
user_511,onboarding_complete,2025-01-19 00:05:00
user_512,signup,2025-01-30 00:00:00
user_512,onboarding_complete,2025-01-30 00:05:00
user_513,signup,2025-01-28 00:00:00
user_513,onboarding_complete,2025-01-28 00:05:00
user_514,signup,2025-01-28 00:00:00
user_514,onboarding_complete,2025-01-28 00:05:00
user_514,search,2025-01-28 00:10:00
user_514,view,2025-01-28 00:15:00
user_514,session,2025-01-29 00:00:00
user_514,session,2025-01-31 00:00:00
user_515,signup,2025-01-22 00:00:00
user_515,onboarding_complete,2025-01-22 00:05:00
user_515,search,2025-01-22 00:10:00
user_515,view,2025-01-22 00:15:00
user_516,signup,2025-01-19 00:00:00
user_516,onboarding_complete,2025-01-19 00:05:00
user_517,signup,2025-01-26 00:00:00
user_517,onboarding_complete,2025-01-26 00:05:00
user_517,search,2025-01-26 00:10:00
user_517,view,2025-01-26 00:15:00
